user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform,productivity_hours
5677,37,11.86,5.77,5.38,12,6.44,70.81,Low,YouTube,5.970489038785836
5678,33,9.71,7.71,4.05,2,3.54,23.24,High,Snapchat,2.3934088568486094
5679,47,11.93,1.64,3.17,66,6.05,23.01,Low,YouTube,1.9287510477787093
5680,42,11.65,6.97,6.82,6,1.14,56.73,Low,Twitter,4.869527896995708
5681,43,6.38,3.66,4.61,66,4.3,34.39,Low,Instagram,5.390282131661442
5682,33,8.66,5.99,5.78,74,8.79,45.61,Medium,YouTube,5.266743648960739
5683,44,2.21,2.7,5.32,45,6.85,51.79,Medium,LinkedIn,23.43438914027149
5684,33,5.85,3,4.05,57,8.81,92.18,High,Snapchat,15.75726495726496
5685,23,9.9,0.7,6.05,27,7.66,21.29,High,Instagram,2.1505050505050503
5686,46,6.56,7.79,5.76,116,7.48,46.97,Low,Instagram,7.160060975609756
5687,49,8.73,6.6,6.74,105,8.83,78.81,Medium,Instagram,9.027491408934708
5688,22,9.2,1.2,4.51,30,1.18,21.31,High,YouTube,2.316304347826087
5689,33,3.79,8,4.29,51,4.78,9.16,High,LinkedIn,2.41688654353562
5690,24,10.63,5.04,7.89,8,9.64,2.76,Low,Twitter,0.2596425211665098
5691,24,6.06,6.9,7.21,90,2.59,11.27,Medium,Snapchat,1.8597359735973598
5692,23,3.31,1,7.63,75,6.88,28.18,Medium,LinkedIn,8.513595166163142
5693,33,10.52,3.42,3.74,7,8.11,41.52,High,YouTube,3.9467680608365026
5694,20,5.6,5.52,4.34,107,9.4,59.78,Low,Snapchat,10.675
5695,29,9.25,1.3,6.45,104,8.85,20.81,High,LinkedIn,2.2497297297297294
5696,43,7.03,4.17,8.14,85,7.09,27.7,Low,Twitter,3.9402560455192033
5697,45,5.2,3.82,8.35,17,7.4,70.21,Medium,Twitter,13.501923076923076
5698,19,9.91,2.12,7.99,119,4.09,90.99,High,Instagram,9.181634712411705
5699,35,7.43,2.75,3.26,93,3.02,14.42,Low,Instagram,1.9407806191117094
5700,40,5.3,7.75,7.93,48,9.63,47.78,Low,Twitter,9.015094339622642
5701,43,2.21,2.66,8.39,10,9.78,30.25,Low,Instagram,13.687782805429864
5702,27,10.85,2.1,3.34,116,4.82,53.27,High,Instagram,4.909677419354839
5703,17,1.39,4.52,5.5,1,4.7,12.79,High,Twitter,9.201438848920864
5704,29,10.5,5.53,6.22,28,5.07,27.83,High,Snapchat,2.65047619047619
5705,37,4.96,5.94,4.4,54,5.15,71.18,Medium,Twitter,14.350806451612904
5706,46,8.03,6.16,6.1,52,8.58,82.11,Low,Instagram,10.225404732254049
5707,38,11.14,0.78,8.32,25,4.88,62.54,Low,Snapchat,5.6140035906642725
5708,35,2.67,3.45,8.2,50,8.94,94.5,Low,Instagram,35.39325842696629
5709,19,7.24,6.3,8.64,77,7.26,65.64,Low,YouTube,9.066298342541437
5710,30,9.41,7.29,5.9,118,9.69,74.91,Medium,Instagram,7.9606801275239105
5711,39,9.33,5.02,5.46,91,7.07,36.39,Low,LinkedIn,3.90032154340836
5712,40,6.78,0.89,6.99,98,4.71,17.82,Medium,LinkedIn,2.6283185840707963
5713,16,7.87,3.47,5.5,5,9.26,66.13,High,Instagram,8.40279542566709
5714,22,9.33,1.06,3.25,99,3.07,91.99,High,Instagram,9.859592711682744
5715,46,10.25,6.11,7.32,11,9.68,98.21,Low,YouTube,9.581463414634145
5716,27,9.38,0.98,4.69,33,1.39,45.55,High,Snapchat,4.856076759061833
5717,20,4.89,1.89,3.29,69,6.77,54.43,Low,Snapchat,11.130879345603272
5718,27,11.96,3.63,3.12,63,1.16,31.81,Medium,YouTube,2.6596989966555182
5719,33,5.78,3.97,8.59,36,2.84,67.58,High,Twitter,11.69204152249135
5720,17,1.27,3.55,4.51,36,5.18,76.76,High,Instagram,60.44094488188977
5721,25,4.99,3.98,5.69,7,2.42,5.08,Medium,Instagram,1.0180360721442885
5722,30,2.41,5.85,8.7,36,9.9,84.82,Medium,LinkedIn,35.19502074688796
5723,45,2.34,3.27,5.81,119,7.96,51.87,Medium,LinkedIn,22.166666666666668
5724,32,4.1,4.61,3.47,103,8.66,58.39,Low,Twitter,14.241463414634147
5725,19,1.59,2.78,6.31,96,9.81,21.42,Low,Snapchat,13.471698113207548
5726,22,8.57,3.15,3.53,115,7.07,2.02,High,Snapchat,0.23570595099183198
5727,46,1.81,5.1,3.57,104,3.4,95.27,High,Snapchat,52.635359116022094
5728,49,3.24,4.18,8.11,45,7.81,92.91,Medium,Instagram,28.675925925925924
5729,21,2.02,5.92,4.74,30,6.26,77.66,Low,LinkedIn,38.445544554455445
5730,49,1.69,4.7,7.07,97,3.41,47.89,Medium,Instagram,28.337278106508876
5731,30,3.95,6.53,6.05,10,4.31,32.44,Medium,Twitter,8.2126582278481
5732,29,7.29,3.83,4.33,35,6.47,16.45,Low,YouTube,2.2565157750342935
5733,21,11.61,4.18,6.11,67,4.56,9.01,High,YouTube,0.7760551248923342
5734,47,10.63,5.52,3.41,16,3.12,46.27,High,Snapchat,4.35277516462841
5735,18,10.64,2.16,5.08,15,4.87,79.43,High,LinkedIn,7.465225563909775
5736,18,2.94,3.39,6.14,29,3.1,72.87,High,Twitter,24.78571428571429
5737,37,3.91,5.19,4.37,38,8.88,75.84,High,Instagram,19.396419437340153
5738,37,1.84,0.72,6.96,43,7.25,12.75,Low,Twitter,6.929347826086956
5739,25,9.56,3.78,3.31,112,4.39,86.41,Low,Twitter,9.038702928870292
5740,18,1.77,4.99,5.91,68,9.51,80.59,Medium,Twitter,45.53107344632768
5741,27,7.12,7.76,7.29,103,4.5,10.31,High,LinkedIn,1.4480337078651686
5742,44,3.73,7.08,5.58,115,6.17,36.3,High,Twitter,9.73190348525469
5743,32,3.68,2.61,8.25,36,5.61,38.15,Low,YouTube,10.366847826086955
5744,22,11.9,4.3,6.79,106,2.1,73.78,Medium,Snapchat,6.2
5745,28,9.32,0.92,8.75,25,4.81,86.19,Low,Twitter,9.24785407725322
5746,17,10.21,2.31,4.7,91,1.7,38.2,Low,Instagram,3.741429970617042
5747,19,7.29,6.31,8.63,82,2.53,13.95,High,YouTube,1.91358024691358
5748,25,10.58,1.42,6.64,20,8.09,9.17,Low,Twitter,0.8667296786389413
5749,39,8.1,2.43,7.47,91,3.72,64.25,Low,LinkedIn,7.932098765432099
5750,32,11.41,7.58,8.41,18,1.8,50.3,High,Twitter,4.408413672217353
5751,21,4.09,6.68,6.31,99,7.47,90.3,High,Snapchat,22.078239608801955
5752,34,7.55,6.36,8.17,10,8.22,95.4,High,YouTube,12.635761589403975
5753,20,8.59,6.98,6.25,18,6.2,89.91,High,Snapchat,10.466821885913854
5754,47,5.32,6.12,6.6,68,9.24,8.49,Low,Snapchat,1.5958646616541352
5755,25,10.68,1.4,5.67,1,8.64,29.14,Low,LinkedIn,2.7284644194756558
5756,24,11.78,4.37,3.87,24,5.97,24.64,High,Twitter,2.0916808149405774
5757,42,6.43,3.83,6.32,114,7.63,7.8,Low,Snapchat,1.2130637636080872
5758,28,5.3,2.83,8.86,89,3.96,91.91,Low,YouTube,17.341509433962266
5759,34,6.19,6.76,7.72,29,6.73,89.58,Medium,Twitter,14.471728594507269
5760,36,10.38,3.98,7.48,16,9.79,39.69,Medium,Snapchat,3.8236994219653173
5761,39,8.1,0.95,6.86,84,8.2,95.91,Medium,Instagram,11.84074074074074
5762,19,1.49,2.56,5.09,83,4.37,56.77,Low,Instagram,38.100671140939596
5763,39,6.96,2.21,4.02,17,9.39,43.97,High,Instagram,6.317528735632184
5764,18,1.19,7.16,4.35,110,8.43,55.42,Low,Snapchat,46.57142857142858
5765,19,9.56,5.36,3.04,79,1.33,42.78,Medium,LinkedIn,4.47489539748954
5766,46,4.61,4.7,7.04,91,7.71,29.9,Low,Snapchat,6.485900216919739
5767,40,6.19,4.3,7.87,75,9.79,18.93,Medium,YouTube,3.058158319870759
5768,28,9.79,5.38,4.61,39,3.86,46.6,High,Instagram,4.759959141981614
5769,19,1.51,6.16,3.55,5,3.48,53.55,High,Snapchat,35.4635761589404
5770,29,2.74,4.66,5.01,87,6.76,82.34,High,Instagram,30.05109489051095
5771,28,5.38,7.54,4.75,113,1.99,47.86,High,YouTube,8.895910780669144
5772,42,3.53,7.83,5.71,42,7.07,83.11,Medium,LinkedIn,23.54390934844193
5773,21,4.72,7.97,4.58,69,3.04,95.51,Medium,LinkedIn,20.235169491525426
5774,32,11.98,5.52,5.04,16,5.06,72.43,Medium,LinkedIn,6.045909849749583
5775,32,10.08,7.49,8.45,41,9.03,12.85,Low,Instagram,1.2748015873015872
5776,17,10.72,3.53,5.01,18,8.17,46.67,Medium,Snapchat,4.353544776119403
5777,28,11.31,6.95,7.71,110,1.97,85.81,High,Twitter,7.5870910698496905
5778,17,4.75,7.32,6.76,111,7.85,49.67,Medium,YouTube,10.456842105263158
5779,43,4.27,7.28,5.03,54,4.71,81.26,Medium,Instagram,19.030444964871197
5780,41,3.57,6.73,7.91,91,9.95,77.81,Low,YouTube,21.795518207282914
5781,37,10.13,3.55,6.57,28,3.7,16.82,Low,Instagram,1.6604146100691015
5782,18,8.48,1.69,3.05,112,5.24,33.62,Low,LinkedIn,3.9646226415094334
5783,27,3.6,3,3.41,53,4.07,76.63,Low,YouTube,21.286111111111108
5784,39,5.15,6.25,7.52,70,6.28,16.76,Medium,Twitter,3.254368932038835
5785,20,6.57,2.25,5.68,82,3.39,42.86,Medium,LinkedIn,6.52359208523592
5786,35,6.81,4.09,5.43,7,9.21,14.6,High,LinkedIn,2.143906020558003
5787,28,10.78,4.74,3.87,7,6.55,24.33,High,Twitter,2.2569573283858997
5788,27,5.19,5.03,3.94,68,9.48,29.28,Low,Twitter,5.641618497109826
5789,28,10.99,7.52,7.79,42,7.12,53.5,Medium,LinkedIn,4.868061874431301
5790,25,5.86,5.46,7.97,97,2.67,91.28,High,Twitter,15.57679180887372
5791,48,9.21,6.4,6.36,49,1.14,39.17,Medium,LinkedIn,4.252985884907709
5792,31,11.23,4.86,4.77,84,4.67,85.15,Medium,Snapchat,7.582368655387356
5793,18,10.98,6.75,8.6,3,9.94,69.82,Medium,Instagram,6.358834244080144
5794,20,1.63,2.48,6.74,107,8.89,78.26,Medium,Snapchat,48.01226993865031
5795,41,3.26,2.07,7.78,35,8.62,76.46,Low,Instagram,23.45398773006135
5796,26,6.25,7.45,3.02,4,6.12,30.91,High,Instagram,4.9456
5797,22,5.75,5.7,5.7,112,1.85,24.39,Medium,Snapchat,4.241739130434783
5798,25,8.05,5.54,8.23,86,1.14,97.78,Medium,Instagram,12.146583850931677
5799,49,11.39,4,5.03,18,8.55,74.04,Medium,Instagram,6.500438981562775
5800,18,2.24,3.33,7.36,41,2.6,37.21,High,LinkedIn,16.611607142857142
5801,23,5.97,4.67,6.95,109,1.69,55.88,Low,Instagram,9.360134003350085
5802,46,3.12,1.4,3.91,14,7.39,77.81,Low,Twitter,24.939102564102566
5803,26,10.84,3.91,7.65,57,1.01,6.52,Medium,Instagram,0.6014760147601476
5804,22,11.61,3.92,3.68,13,7.67,10.8,Medium,YouTube,0.930232558139535
5805,17,6.27,4.54,7.37,47,2.73,3.48,Low,LinkedIn,0.5550239234449761
5806,21,2.14,5.26,8.95,71,3.89,17.24,High,LinkedIn,8.056074766355138
5807,47,9.64,7.68,8.75,72,2.55,12.82,Medium,Instagram,1.329875518672199
5808,35,8.67,5.39,7.8,103,7.99,46.84,High,YouTube,5.402537485582469
5809,49,4.9,7.13,6.21,74,5.36,29.43,Low,YouTube,6.006122448979592
5810,31,10.76,4.67,7.05,107,2.49,5.51,Medium,LinkedIn,0.5120817843866171
5811,40,11.73,5.2,7.37,109,1.35,45.49,Medium,Snapchat,3.8780903665814153
5812,27,7.14,1.02,3.05,81,9.88,58.28,High,YouTube,8.162464985994399
5813,22,7.22,1.5,3.61,62,7.43,37.65,High,Instagram,5.214681440443213
5814,32,4.27,4.85,6.58,54,7.12,26.77,High,Twitter,6.269320843091336
5815,26,7.43,3.47,3.04,31,5.53,39.66,Medium,Snapchat,5.337819650067295
5816,21,5.84,6.49,8.45,107,4.91,52.47,Low,Instagram,8.98458904109589
5817,38,4.32,4.57,5.94,35,8.16,44.17,Low,Instagram,10.224537037037036
5818,42,1.74,7.12,4.55,108,8.44,10.23,Low,Snapchat,5.879310344827586
5819,21,3.78,7.79,5.36,84,1.55,46.23,High,Twitter,12.23015873015873
5820,17,3.18,1.61,8.1,90,8.73,72.31,High,Snapchat,22.738993710691823
5821,37,6.96,3.46,8.56,111,7.85,82.18,Low,LinkedIn,11.807471264367818
5822,35,7.62,5.49,3.7,105,5.38,44.51,Medium,Instagram,5.8412073490813645
5823,40,7.69,2.79,7.67,84,5.29,99.39,Low,LinkedIn,12.924577373211964
5824,30,5.27,2.5,6.47,74,8.51,84.44,High,LinkedIn,16.022770398481974
5825,44,5.63,6.6,6.51,56,8.14,22.32,High,LinkedIn,3.9644760213143875
5826,23,10.18,7.85,7.68,43,2.25,46.22,High,Twitter,4.540275049115913
5827,48,6.24,6.3,4.34,113,5.94,30.25,High,Instagram,4.84775641025641
5828,37,11.87,4.43,6.19,33,9.72,55.47,Low,LinkedIn,4.67312552653749
5829,20,5.84,3.82,4.92,50,7.62,23.19,Low,LinkedIn,3.9708904109589045
5830,33,8.15,4.55,3.57,68,9.76,4.49,Medium,LinkedIn,0.550920245398773
5831,45,1.55,3.97,3.63,91,7.98,90.53,High,YouTube,58.406451612903226
5832,46,8.19,4.27,3.82,115,5.72,52.46,Low,Instagram,6.405372405372406
5833,25,10.37,2.03,6.69,9,6.44,91.58,High,LinkedIn,8.831243972999037
5834,30,11.37,7.28,3.63,111,7.38,12.7,High,Twitter,1.1169744942832014
5835,33,11.97,6.16,6.42,11,7.56,16.0,High,YouTube,1.3366750208855471
5836,38,4.1,5.61,6.53,40,7.73,23.42,Medium,YouTube,5.71219512195122
5837,48,7.33,7.62,8.42,2,9.37,46.25,High,Snapchat,6.3096862210095495
5838,31,5.96,2.63,6.76,64,3.78,88.12,High,Twitter,14.78523489932886
5839,49,7.2,1.11,8.91,100,8.47,65.39,Low,Snapchat,9.081944444444444
5840,43,2.73,6.7,3.19,39,6.13,6.45,High,YouTube,2.3626373626373627
5841,17,10.42,7.99,7.22,112,8.97,41.31,Medium,Snapchat,3.964491362763916
5842,45,11.01,4.84,3.16,64,6.68,72.6,Medium,Snapchat,6.59400544959128
5843,28,5.95,0.94,7.38,76,9.42,32.92,High,Snapchat,5.532773109243697
5844,31,4.08,6.35,5.32,101,4.82,49.76,Medium,LinkedIn,12.196078431372548
5845,20,2.55,1.05,6.67,78,1.89,71.43,Medium,YouTube,28.011764705882356
5846,43,8.52,4.55,4.86,70,6.8,96.53,Medium,Snapchat,11.32981220657277
5847,35,4.43,2.58,3.95,29,7.97,33.99,Medium,Twitter,7.672686230248308
5848,39,11.0,7.36,7.34,87,7.22,74.69,Low,LinkedIn,6.79
5849,42,8.38,3.88,8.43,71,7.52,74.99,High,YouTube,8.948687350835321
5850,45,8.1,7.24,4.1,66,1.26,54.73,Low,YouTube,6.75679012345679
5851,42,7.15,2.74,8.52,78,9.68,81.52,Low,Instagram,11.4013986013986
5852,41,1.5,3.41,3.84,99,3.38,54.08,Low,YouTube,36.053333333333335
5853,22,11.25,7.6,7.41,104,4.72,62.87,Medium,Snapchat,5.588444444444444
5854,20,7.91,2.01,8.76,42,4.77,83.88,Medium,Instagram,10.604298356510744
5855,38,11.93,4.84,3.88,52,9.16,48.15,Medium,YouTube,4.0360435875943
5856,43,6.91,3.41,5.61,77,7.69,48.32,High,LinkedIn,6.992764109985528
5857,49,8.81,6.31,5.02,90,6.58,59.51,High,YouTube,6.754824063564131
5858,30,1.62,1.47,5.33,29,2.08,80.62,High,LinkedIn,49.76543209876543
5859,47,7.95,3.78,7.52,40,3.91,13.59,Medium,YouTube,1.7094339622641508
5860,41,9.41,5.74,6.97,43,5.43,77.35,Medium,YouTube,8.219978746014878
5861,46,9.56,3.55,8.81,36,2.03,30.18,Medium,Snapchat,3.1569037656903762
5862,34,9.47,0.94,4.11,116,6.14,8.03,Low,YouTube,0.8479408658922913
5863,24,3.49,5.79,6.26,5,2.93,79.43,Low,Snapchat,22.759312320916905
5864,44,11.73,4.27,5.69,82,8.42,15.37,Medium,Instagram,1.310315430520034
5865,19,11.95,0.58,8.51,36,8.46,22.11,Low,YouTube,1.8502092050209205
5866,18,1.83,5.09,3.06,0,6.39,70.91,Medium,Snapchat,38.748633879781416
5867,44,11.3,7.4,8.94,88,4.24,56.89,Medium,LinkedIn,5.034513274336283
5868,26,4.18,1.33,5.88,9,1.4,92.13,Low,Instagram,22.04066985645933
5869,48,8.58,4.93,6.75,109,6.66,95.48,Medium,Instagram,11.128205128205128
5870,26,4.72,5.97,5.16,25,8.06,32.08,High,LinkedIn,6.796610169491525
5871,42,11.65,1.03,8.12,86,8.11,33.1,High,Instagram,2.8412017167381975
5872,48,2.12,0.67,6.37,16,5.36,21.76,Low,LinkedIn,10.264150943396226
5873,36,6.48,3.98,6.98,63,2.26,52.24,Medium,Twitter,8.061728395061728
5874,46,5.71,6.43,6.89,93,1.58,38.42,Medium,Snapchat,6.728546409807356
5875,17,4.59,1.71,5.18,26,1.5,2.45,Medium,YouTube,0.533769063180828
5876,42,8.1,6.77,3.46,74,3.25,40.1,Low,Instagram,4.950617283950618
5877,26,2.44,5.42,7.85,67,2.27,7.11,Medium,Twitter,2.9139344262295084
5878,33,8.88,2.99,4.74,17,2.52,80.11,High,LinkedIn,9.021396396396396
5879,16,11.79,4.37,8.09,82,7.29,92.96,High,YouTube,7.884648006785412
5880,46,9.85,7.74,6.65,99,2.62,30.29,High,LinkedIn,3.0751269035532993
5881,43,10.46,2.12,5.12,107,7.23,65.42,Low,LinkedIn,6.2543021032504775
5882,16,4.96,4.25,6.57,109,4.16,9.76,High,LinkedIn,1.967741935483871
5883,40,4.57,5.18,6.87,49,7.97,36.99,High,Instagram,8.094091903719912
5884,35,6.69,1.54,7.24,89,2.43,58.02,Low,Twitter,8.672645739910314
5885,18,1.5,0.83,7.93,64,1.21,11.31,Medium,Instagram,7.54
5886,17,11.4,0.6,3.96,19,1.8,38.34,Medium,YouTube,3.363157894736842
5887,33,2.58,2.94,8.66,61,9.7,95.57,Medium,Twitter,37.042635658914726
5888,25,10.93,1.05,5.47,74,5.84,17.44,High,YouTube,1.5956084172003662
5889,20,1.92,6.53,8.16,58,6.46,62.4,Medium,Instagram,32.5
5890,24,10.05,7.98,4.32,24,9.7,83.5,High,Snapchat,8.308457711442786
5891,17,2.67,0.96,3.17,82,7.98,77.35,Medium,Snapchat,28.97003745318352
5892,49,1.42,3.75,6.44,95,2.01,77.37,High,Twitter,54.48591549295775
5893,46,8.91,0.69,4.95,64,4.8,6.85,Low,Snapchat,0.7687991021324354
5894,25,4.08,1.5,8.91,64,8.39,97.39,High,LinkedIn,23.870098039215687
5895,27,8.86,2.92,3.63,66,6.98,72.99,Low,Snapchat,8.238148984198645
5896,36,7.11,3.45,3.28,57,2.94,95.48,Low,Snapchat,13.428973277074542
5897,21,2.2,7.55,3.27,109,8.25,97.95,Low,LinkedIn,44.52272727272727
5898,18,11.25,3.47,4.3,39,6.03,36.34,Medium,LinkedIn,3.2302222222222223
5899,25,5.98,4.22,6.48,95,8.09,54.79,Medium,YouTube,9.16220735785953
5900,20,9.08,2.34,6.03,46,6.64,73.22,Medium,Instagram,8.063876651982378
5901,41,6.51,0.5,5.1,99,5.17,85.06,Low,Twitter,13.066052227342551
5902,36,7.65,7.25,3.53,42,7.56,97.12,Low,LinkedIn,12.695424836601306
5903,41,4.33,1.11,4.4,7,8.79,97.47,High,Twitter,22.510392609699768
5904,41,3.2,7.73,4.1,93,5.19,33.45,High,YouTube,10.453125
5905,23,6.97,1.48,7.47,102,1.27,68.37,Low,Snapchat,9.809182209469155
5906,20,5.84,5.04,7.68,61,6.34,15.55,Low,Instagram,2.6626712328767126
5907,30,5.29,8,7.66,119,1.81,81.24,Medium,Instagram,15.35727788279773
5908,31,8.4,1.54,8.81,33,3.92,16.79,Medium,LinkedIn,1.9988095238095236
5909,16,8.6,3.68,8.31,7,5.95,89.18,High,Snapchat,10.369767441860466
5910,31,1.51,6.35,5.99,24,4.11,97.93,Low,Instagram,64.8543046357616
5911,18,4.73,0.74,5.49,25,3.53,9.55,Medium,Twitter,2.019027484143763
5912,46,5.53,5.67,8.49,90,1.18,51.72,Medium,Snapchat,9.35262206148282
5913,28,2.07,1.1,6.67,53,3.42,27.21,High,LinkedIn,13.144927536231885
5914,31,3.59,2.27,4.77,82,4.46,47.53,Medium,Twitter,13.239554317548748
5915,36,1.57,1.7,6.39,86,3.61,30.08,High,Instagram,19.159235668789808
5916,17,11.96,7.31,8.95,40,6.66,7.5,Medium,Twitter,0.6270903010033444
5917,42,9.1,1.85,8.1,79,6.99,40.02,Low,Snapchat,4.397802197802198
5918,41,1.96,0.8,4.69,71,8.02,21.25,Medium,Twitter,10.841836734693878
5919,40,1.22,4.91,8.72,62,2.67,55.38,High,LinkedIn,45.39344262295082
5920,26,8.91,3.1,8.89,93,6.57,68.38,Low,Instagram,7.67452300785634
5921,23,5.83,3.54,4.39,71,4.87,41.13,Medium,Twitter,7.0548885077186965
5922,23,9.65,1.39,8.37,74,3.91,21.16,High,Twitter,2.1927461139896374
5923,48,11.16,6.11,8.3,6,5.34,19.98,Medium,YouTube,1.7903225806451613
5924,22,7.59,5.01,3.24,84,5.33,1.24,High,Snapchat,0.16337285902503293
5925,36,3.06,3.23,7.02,97,6.75,70.54,High,LinkedIn,23.05228758169935
5926,23,9.6,1.79,4.83,84,6.03,26.06,High,Instagram,2.714583333333333
5927,36,11.51,4.95,7.05,68,6.68,97.1,Medium,Twitter,8.436142484795829
5928,35,7.38,6.34,8.48,49,9.82,74.96,Medium,YouTube,10.157181571815718
5929,23,8.5,2.84,5.99,42,8.29,30.24,High,Snapchat,3.5576470588235294
5930,46,4.71,0.69,5.49,16,3.63,16.74,High,LinkedIn,3.5541401273885347
5931,44,5.2,2.11,8.53,20,5.8,62.81,High,YouTube,12.078846153846154
5932,24,9.08,5.62,8.84,5,3.06,86.59,High,Snapchat,9.536343612334802
5933,30,11.21,7.92,3.37,108,5.67,58.85,High,Instagram,5.249776984834969
5934,45,7.92,0.6,8.54,70,7.41,2.09,High,LinkedIn,0.2638888888888889
5935,41,9.69,2.8,3.5,74,1.59,78.84,High,Instagram,8.13622291021672
5936,25,2.89,0.97,5.02,81,2.24,96.46,High,Snapchat,33.377162629757784
5937,44,3.33,2.87,7.58,37,1.07,5.7,Medium,Twitter,1.7117117117117118
5938,31,6.85,3.54,7.66,62,4.41,81.1,Low,Twitter,11.83941605839416
5939,35,2.94,7.41,7.35,11,7.91,72.18,Low,Twitter,24.551020408163268
5940,37,7.98,1.1,3.23,119,5.05,40.35,Medium,Instagram,5.056390977443609
5941,22,4.21,6.33,3.8,21,6.14,63.77,High,Instagram,15.147268408551069
5942,38,9.71,3.47,8.62,2,6.31,16.72,Medium,Instagram,1.7219361483007207
5943,44,9.89,6.58,3.49,18,1.81,72.29,High,Twitter,7.309403437815976
5944,31,6.1,4.35,3.47,42,2.57,58.54,Low,Snapchat,9.59672131147541
5945,43,2.99,0.79,8.01,86,9.24,9.57,Medium,Twitter,3.20066889632107
5946,46,8.11,7.6,6.85,97,5.13,86.96,Low,Snapchat,10.72256473489519
5947,29,11.92,1.12,5.11,66,4.77,13.71,Medium,Snapchat,1.1501677852348995
5948,48,7.85,4.98,3.99,86,7.76,44.39,Medium,Snapchat,5.654777070063695
5949,24,1.39,7.08,8.31,112,1.41,13.99,Low,LinkedIn,10.06474820143885
5950,42,1.19,1.1,8.93,4,8.57,64.97,Low,Instagram,54.596638655462186
5951,39,4.52,4.65,3.3,28,7.03,74.05,Low,Snapchat,16.38274336283186
5952,28,3.15,6.68,6.32,97,2.3,94.78,High,Snapchat,30.08888888888889
5953,41,9.94,7.9,4.57,107,1.58,26.01,Low,Snapchat,2.6167002012072436
5954,44,10.29,5.93,7.99,4,1.03,37.26,Low,Instagram,3.620991253644315
5955,43,3.84,2.59,5.08,92,3.65,39.29,Low,LinkedIn,10.231770833333334
5956,43,4.58,5.75,7.29,44,3.92,10.6,Medium,Instagram,2.314410480349345
5957,23,3.6,5.79,6.24,53,2.59,80.98,High,Twitter,22.494444444444444
5958,38,10.99,5.75,6.25,23,3.58,9.19,Medium,Instagram,0.8362147406733393
5959,44,6.53,6.91,8.15,102,6.06,34.52,High,Instagram,5.286370597243492
5960,20,8.22,1.16,5.82,20,2.02,19.85,Low,YouTube,2.4148418491484183
5961,22,5.57,1.31,8.07,31,2.81,66.77,Medium,YouTube,11.987432675044882
5962,42,7.94,5.3,5.18,106,6.06,90.65,Medium,LinkedIn,11.416876574307304
5963,17,5.24,7.65,4.05,4,7.34,74.9,High,Instagram,14.293893129770993
5964,40,4.74,3.99,5.73,61,9.38,77.68,High,YouTube,16.38818565400844
5965,24,7.98,7.7,5.99,17,5.59,8.77,Low,Instagram,1.0989974937343356
5966,42,7.5,7.54,5.87,101,2.02,74.16,Low,Snapchat,9.888
5967,16,4.23,7.27,7.85,34,6.32,7.19,Low,YouTube,1.6997635933806146
5968,38,2.64,7.32,6.39,101,9.96,48.94,Medium,YouTube,18.537878787878785
5969,25,5.05,7.24,8.33,79,8.95,69.5,Low,YouTube,13.762376237623762
5970,40,5.57,6.65,6.09,98,8.02,26.22,Low,Instagram,4.707360861759425
5971,18,7.92,5.71,4.35,113,7.61,68.57,Low,Snapchat,8.657828282828282
5972,21,11.06,0.68,3.78,87,7.8,88.17,Medium,Instagram,7.971971066907775
5973,21,1.4,1.49,8.21,99,1.82,87.92,High,YouTube,62.800000000000004
5974,17,3.68,1.51,3.34,4,5.68,20.02,Medium,Snapchat,5.440217391304348
5975,33,3.13,0.68,3.71,8,7.21,28.18,Low,YouTube,9.003194888178914
5976,38,6.53,1.38,3.38,3,1.65,66.94,High,LinkedIn,10.25114854517611
5977,17,5.73,7.4,5.54,32,9.23,84.29,Medium,Snapchat,14.710296684118674
5978,27,9.02,5.48,6.2,90,2.15,46.07,Low,LinkedIn,5.107538802660754
5979,37,3.67,2.84,3.12,21,1.79,92.3,Medium,Twitter,25.149863760217983
5980,35,7.54,6.45,6.09,58,2.11,57.89,Medium,YouTube,7.677718832891247
5981,39,10.72,4.16,5.36,10,4.81,26.93,Low,Twitter,2.512126865671642
5982,35,11.02,1.57,7.64,68,5.89,2.98,Low,Instagram,0.27041742286751363
5983,16,11.55,7.13,7.98,9,1.85,80.93,High,LinkedIn,7.006926406926407
5984,16,9.51,3.04,7.11,2,8.07,10.19,High,Twitter,1.071503680336488
5985,32,10.97,5.74,5.84,14,2.8,8.77,High,Twitter,0.7994530537830445
5986,16,3.58,2.68,4.3,109,6.04,77.94,Low,YouTube,21.77094972067039
5987,45,3.17,4.25,8.08,36,5.42,4.13,Medium,Snapchat,1.3028391167192428
5988,18,1.07,6.62,5.05,39,9.15,84.43,High,YouTube,78.90654205607477
5989,26,8.78,1.68,5.14,16,9.04,60.27,Low,YouTube,6.864464692482916
5990,39,11.31,7.83,8.5,19,3.15,64.02,High,Instagram,5.660477453580901
5991,37,3.06,1.03,8.85,114,5.85,93.87,Low,LinkedIn,30.676470588235293
5992,41,8.01,4.51,8.39,3,9.87,86.8,Medium,Instagram,10.83645443196005
5993,28,9.21,7.37,8.99,97,3.99,8.52,Low,Snapchat,0.9250814332247556
5994,16,11.2,7.59,8.21,33,1.66,85.45,High,Twitter,7.6294642857142865
