user_id,age,daily_screen_time_hours,social_media_hours,sleep_hours,exercise_minutes,study_work_hours,productivity_score,stress_level,platform,prouductivity_score_hours,productivity_score_hours
5346,32,9.68,5.79,4.44,6,6.1,19.88,Low,Twitter,3.259016393442623,3.259016393442623
5347,39,11.23,7.94,5.48,59,6.72,65.98,Low,YouTube,9.818452380952381,9.818452380952381
5348,25,2.3,3.4,6.5,77,2.84,26.93,Medium,YouTube,9.482394366197184,9.482394366197184
5349,23,3.55,3.99,7.21,87,6.11,50.07,Medium,Snapchat,8.194762684124386,8.194762684124386
5350,36,10.94,6.53,4.26,115,1.12,78.85,Low,Instagram,70.40178571428571,70.40178571428571
5351,21,2.95,4.84,8.02,114,9.44,19.39,Low,Twitter,2.0540254237288136,2.0540254237288136
5352,36,8.5,0.78,8.07,62,1.34,29.3,Medium,YouTube,21.865671641791042,21.865671641791042
5353,39,6.84,6.82,6.81,56,9.62,73.03,Low,Instagram,7.591476091476093,7.591476091476093
5354,48,1.92,0.89,8.53,87,9.72,1.76,High,Snapchat,0.1810699588477366,0.1810699588477366
5355,33,4.14,1.78,7.88,74,5.74,75.98,Low,Instagram,13.236933797909408,13.236933797909408
5356,43,6.72,1.27,4.33,38,3.99,67.95,Medium,Snapchat,17.030075187969924,17.030075187969924
5357,47,10.38,1.08,7.79,42,2.66,13.83,High,YouTube,5.1992481203007515,5.1992481203007515
5358,27,8.78,0.69,8.72,103,2.46,25.14,Low,Twitter,10.219512195121952,10.219512195121952
5359,42,7.84,0.91,3.83,55,3.14,2.53,Medium,Instagram,0.805732484076433,0.805732484076433
5360,25,6.46,3.82,8.87,9,5.29,58.56,Medium,Snapchat,11.069943289224954,11.069943289224954
5361,47,4.29,2.4,3.15,119,7.69,40.31,Medium,Twitter,5.24187256176853,5.24187256176853
5362,41,2.31,1.45,6.13,106,4.59,42.92,Medium,YouTube,9.350762527233115,9.350762527233115
5363,40,5.5,5.44,7.64,96,8.03,11.22,High,Instagram,1.397260273972603,1.397260273972603
5364,26,1.31,2.2,7.74,19,6.08,35.88,Low,LinkedIn,5.901315789473685,5.901315789473685
5365,38,3.32,0.64,7.41,105,1.17,91.98,Low,Twitter,78.61538461538463,78.61538461538463
5366,49,5.76,3.64,6.18,63,2.19,7.41,Low,Instagram,3.3835616438356166,3.3835616438356166
5367,38,5.6,2.83,6.91,38,6.15,97.52,Low,Snapchat,15.85691056910569,15.85691056910569
5368,44,1.49,2.89,7.2,85,2.45,84.95,Medium,LinkedIn,34.6734693877551,34.6734693877551
5369,46,7.48,3.84,5.97,98,6.47,21.1,High,Twitter,3.261205564142195,3.261205564142195
5370,22,7.05,5.52,6.57,114,5.01,70.84,Medium,LinkedIn,14.139720558882237,14.139720558882237
5371,48,1.86,5.12,8.08,27,7.21,10.0,High,Twitter,1.3869625520110958,1.3869625520110958
5372,36,11.37,7.53,4.88,99,3.62,16.81,Low,YouTube,4.643646408839778,4.643646408839778
5373,17,2.09,4.38,6.14,29,8.39,49.31,Medium,Snapchat,5.8772348033373065,5.8772348033373065
5374,33,10.4,4.04,3.05,57,4.5,40.65,Medium,Snapchat,9.033333333333333,9.033333333333333
5375,48,1.0,2.1,7.12,69,8.17,81.69,Low,YouTube,9.998776009791921,9.998776009791921
5376,49,10.71,6.17,4.17,61,1.17,93.99,High,Twitter,80.33333333333333,80.33333333333333
5377,35,1.22,1.56,5.89,0,4.54,94.34,High,Twitter,20.779735682819386,20.779735682819386
5378,33,9.34,4.18,4.26,67,2.98,15.55,High,Snapchat,5.218120805369128,5.218120805369128
5379,39,4.98,3.66,3.14,24,4.99,68.94,Medium,Instagram,13.815631262525049,13.815631262525049
5380,23,9.12,5.44,5.9,38,9.52,57.51,Medium,Twitter,6.040966386554622,6.040966386554622
5381,45,5.42,7.38,5.55,10,2.43,37.65,Medium,YouTube,15.493827160493826,15.493827160493826
5382,25,1.78,7.6,5.55,101,1.79,99.49,High,Snapchat,55.58100558659218,55.58100558659218
5383,38,9.44,1.76,4.25,58,1.53,46.15,Medium,YouTube,30.163398692810457,30.163398692810457
5384,26,1.78,2.46,8.68,36,2.11,66.87,High,YouTube,31.69194312796209,31.69194312796209
5385,17,11.14,6.59,3.02,75,1.56,50.78,Low,Twitter,32.55128205128205,32.55128205128205
5386,41,1.56,4.39,8.35,28,7.16,11.19,Medium,YouTube,1.562849162011173,1.562849162011173
5387,48,6.27,3.9,7.42,97,2.06,14.97,Medium,Snapchat,7.266990291262136,7.266990291262136
5388,28,8.95,5.83,4.03,81,2.78,75.26,Low,Instagram,27.07194244604317,27.07194244604317
5389,40,5.33,5.01,5.83,117,6.81,80.37,Low,Snapchat,11.801762114537446,11.801762114537446
5390,19,3.39,7.78,8.93,8,5.02,37.02,High,LinkedIn,7.374501992031874,7.374501992031874
5391,34,9.35,4.88,6.86,45,1.49,7.63,Low,Snapchat,5.120805369127517,5.120805369127517
5392,33,9.63,3.99,3.76,75,9.74,95.74,Medium,LinkedIn,9.829568788501026,9.829568788501026
5393,45,11.15,4.57,5.75,8,6.4,50.21,Low,Twitter,7.8453124999999995,7.8453124999999995
5394,34,5.14,6.56,5.81,64,6.52,14.28,Low,LinkedIn,2.190184049079755,2.190184049079755
5395,38,6.57,5.1,7.81,70,8.67,20.65,Medium,Instagram,2.381776239907728,2.381776239907728
5396,31,4.99,5.35,8.5,102,9.18,5.49,High,Twitter,0.5980392156862746,0.5980392156862746
5397,16,3.83,7.79,3.49,41,1.51,71.28,Medium,Instagram,47.205298013245034,47.205298013245034
5398,27,9.26,5.14,4.88,33,1.62,70.71,Medium,LinkedIn,43.64814814814814,43.64814814814814
5399,39,4.74,3.35,4.79,95,7.99,60.65,Low,Twitter,7.590738423028785,7.590738423028785
5400,49,5.71,5.68,8.98,27,7.26,55.08,Low,LinkedIn,7.586776859504132,7.586776859504132
5401,23,5.44,5.45,6.36,89,2.95,38.77,Medium,YouTube,13.142372881355932,13.142372881355932
5402,33,8.84,0.6,8.28,99,3.89,95.11,Low,Instagram,24.44987146529563,24.44987146529563
5403,20,11.1,4,5.56,60,6.5,80.25,High,YouTube,12.346153846153847,12.346153846153847
5404,41,8.33,6.07,7.34,39,8.1,90.85,Low,Instagram,11.216049382716049,11.216049382716049
5405,45,6.19,4.24,4.72,53,6.43,31.85,High,Instagram,4.95334370139969,4.95334370139969
5406,28,9.57,6.35,8.47,58,8.13,97.85,Medium,Twitter,12.035670356703566,12.035670356703566
5407,34,8.05,3.88,5.73,77,3.06,17.37,Low,YouTube,5.676470588235294,5.676470588235294
5408,44,1.67,7.87,7.82,44,3.98,6.57,Low,LinkedIn,1.650753768844221,1.650753768844221
5409,18,2.05,2.7,4.53,94,1.91,32.66,High,Twitter,17.099476439790575,17.099476439790575
5410,41,1.42,1.19,7.16,79,9.86,20.93,High,Instagram,2.1227180527383367,2.1227180527383367
5411,27,6.02,3.73,5.43,38,8.28,52.23,Medium,LinkedIn,6.307971014492754,6.307971014492754
5412,17,10.08,4.56,3.19,41,7.44,35.67,Medium,Instagram,4.794354838709677,4.794354838709677
5413,26,4.44,3.12,5.48,10,2.75,18.0,Medium,Instagram,6.545454545454546,6.545454545454546
5414,43,5.23,2.32,6.3,74,7.29,84.58,Medium,LinkedIn,11.602194787379972,11.602194787379972
5415,33,11.0,5.54,3.91,37,8.76,51.29,High,Snapchat,5.855022831050229,5.855022831050229
5416,28,10.21,3.33,4.1,56,8.29,11.84,Low,LinkedIn,1.428226779252111,1.428226779252111
5417,37,8.32,5.24,5.79,11,7.79,8.46,Low,Twitter,1.0860077021822852,1.0860077021822852
5418,27,3.93,6.34,5.06,41,4.48,38.93,Medium,LinkedIn,8.689732142857142,8.689732142857142
5419,17,2.29,6.21,5.64,62,7.9,90.89,Low,Twitter,11.50506329113924,11.50506329113924
5420,22,1.18,3.31,5.76,8,5.36,51.29,Medium,YouTube,9.569029850746269,9.569029850746269
5421,41,2.18,4.76,3.84,21,4.64,14.77,Low,LinkedIn,3.1831896551724137,3.1831896551724137
5422,41,4.22,3.87,4.09,37,9.68,25.42,Low,YouTube,2.62603305785124,2.62603305785124
5423,39,7.07,7.03,8.09,72,2.32,5.9,Low,LinkedIn,2.5431034482758625,2.5431034482758625
5424,27,1.7,7.09,3.98,56,8.78,83.35,Low,Twitter,9.493166287015946,9.493166287015946
5425,31,2.5,3.08,7.0,66,3.9,94.66,High,YouTube,24.27179487179487,24.27179487179487
5426,38,2.99,1.19,5.51,102,5.65,8.7,Low,Snapchat,1.5398230088495573,1.5398230088495573
5427,24,7.95,1.76,8.81,98,4.27,18.13,High,LinkedIn,4.245901639344263,4.245901639344263
5428,47,7.77,3.25,3.4,115,5.53,17.94,High,Twitter,3.244122965641953,3.244122965641953
5429,30,7.06,4.73,7.98,29,8.37,80.57,High,Twitter,9.626045400238949,9.626045400238949
5430,28,3.76,5.43,5.95,25,2.65,84.09,Low,Instagram,31.732075471698117,31.732075471698117
5431,20,5.08,2.99,3.03,71,7.79,42.51,Medium,Twitter,5.456996148908857,5.456996148908857
5432,26,2.06,5.51,4.58,53,5.01,96.96,Medium,Twitter,19.353293413173652,19.353293413173652
5433,25,3.49,7.53,5.45,31,9.41,26.69,High,LinkedIn,2.8363443145589797,2.8363443145589797
5434,28,10.87,5.39,4.89,21,5.92,52.99,High,YouTube,8.951013513513514,8.951013513513514
5435,30,11.78,1.69,5.17,7,1.37,99.63,Low,LinkedIn,72.72262773722626,72.72262773722626
5436,22,8.12,4.85,8.5,108,9.19,82.88,Medium,LinkedIn,9.018498367791077,9.018498367791077
5437,43,11.09,4.56,5.17,65,9.32,49.23,High,Snapchat,5.282188841201716,5.282188841201716
5438,47,8.07,7.03,5.51,13,2.62,11.74,Medium,Snapchat,4.480916030534351,4.480916030534351
5439,30,1.37,3.13,7.57,4,9.75,90.53,Medium,LinkedIn,9.285128205128204,9.285128205128204
5440,36,11.96,3.67,7.76,12,5.01,54.67,Low,Snapchat,10.912175648702595,10.912175648702595
5441,21,2.09,4.99,3.5,86,9.23,31.53,High,Instagram,3.4160346695557964,3.4160346695557964
5442,16,8.51,4.43,7.22,76,4.28,45.67,Low,Twitter,10.67056074766355,10.67056074766355
5443,19,3.78,5.89,5.9,82,1.2,31.78,Medium,LinkedIn,26.483333333333334,26.483333333333334
5444,26,5.31,0.8,3.8,23,8.16,55.55,Medium,YouTube,6.807598039215685,6.807598039215685
5445,41,8.11,4.73,4.59,34,8.97,28.02,High,Snapchat,3.123745819397993,3.123745819397993
5446,38,5.8,1.41,3.27,77,2.47,45.15,High,Instagram,18.279352226720647,18.279352226720647
5447,44,3.76,2.86,5.16,67,5.99,43.2,Low,Snapchat,7.212020033388982,7.212020033388982
5448,36,4.68,5.46,4.53,25,8.48,61.99,Low,Instagram,7.310141509433962,7.310141509433962
5449,42,4.76,1.68,5.29,73,5.15,2.4,Low,Instagram,0.4660194174757281,0.4660194174757281
5450,28,11.55,2.82,6.48,101,8.1,60.28,High,Instagram,7.441975308641976,7.441975308641976
5451,38,9.78,5.77,7.39,37,6.74,59.72,High,LinkedIn,8.86053412462908,8.86053412462908
5452,31,6.04,5.38,6.63,33,7.49,39.84,High,Twitter,5.319092122830441,5.319092122830441
5453,45,3.2,1.18,7.07,33,9.27,25.44,Medium,LinkedIn,2.7443365695792883,2.7443365695792883
5454,19,9.92,4.83,8.19,18,4.75,84.09,Low,Twitter,17.703157894736844,17.703157894736844
5455,31,2.73,1.6,8.24,2,7.94,35.13,Low,YouTube,4.424433249370277,4.424433249370277
5456,46,3.32,2.39,8.16,115,7.41,31.86,High,Snapchat,4.299595141700404,4.299595141700404
5457,40,5.03,3.94,3.92,35,4.95,46.85,High,LinkedIn,9.464646464646465,9.464646464646465
5458,27,10.68,1.32,4.51,3,4.43,28.52,Low,Snapchat,6.437923250564334,6.437923250564334
5459,41,2.45,7.95,6.01,25,8.93,83.25,Medium,Snapchat,9.322508398656215,9.322508398656215
5460,48,2.34,1.74,5.15,74,2.84,56.93,Low,YouTube,20.045774647887324,20.045774647887324
5461,43,6.43,6.36,3.79,2,3.87,75.68,High,Snapchat,19.555555555555557,19.555555555555557
5462,24,4.04,6.72,4.73,48,9.77,74.79,Low,Twitter,7.655066530194474,7.655066530194474
5463,27,7.26,7.96,8.85,8,3.5,79.03,Low,LinkedIn,22.580000000000002,22.580000000000002
5464,20,5.97,3.71,5.08,45,8.85,87.05,Low,YouTube,9.836158192090396,9.836158192090396
5465,43,5.78,7.06,5.51,65,4.34,92.03,Medium,Twitter,21.205069124423964,21.205069124423964
5466,20,2.23,7.68,3.04,13,5.96,38.98,High,Twitter,6.540268456375839,6.540268456375839
5467,49,2.55,1.8,7.32,2,4.59,44.93,Low,YouTube,9.788671023965142,9.788671023965142
5468,49,10.03,4.1,5.48,1,2.99,5.96,Medium,YouTube,1.9933110367892974,1.9933110367892974
5469,28,10.74,0.95,3.62,85,7.22,92.64,Low,Snapchat,12.831024930747922,12.831024930747922
5470,29,3.58,5.16,8.81,117,9.7,59.13,Medium,Instagram,6.095876288659794,6.095876288659794
5471,26,2.25,4.86,7.66,92,9.04,71.52,High,Twitter,7.911504424778761,7.911504424778761
5472,19,1.59,2.03,7.36,32,9.87,44.16,High,Twitter,4.474164133738602,4.474164133738602
5473,48,7.69,6.48,8.75,99,7.22,47.91,Medium,Instagram,6.63573407202216,6.63573407202216
5474,22,8.87,0.78,5.44,9,1.31,54.77,Medium,Twitter,41.80916030534351,41.80916030534351
5475,23,5.1,6.55,7.31,110,5.99,79.74,Low,LinkedIn,13.312186978297161,13.312186978297161
5476,25,8.48,0.7,4.24,52,6.6,61.68,Medium,Snapchat,9.345454545454546,9.345454545454546
5477,30,8.84,5.43,7.18,43,2.08,81.31,High,Snapchat,39.09134615384615,39.09134615384615
5478,30,11.29,1.09,3.08,37,8.46,22.45,High,LinkedIn,2.6536643026004723,2.6536643026004723
5479,20,1.71,2.38,3.76,20,7.57,21.38,High,Instagram,2.8243064729194187,2.8243064729194187
5480,44,3.12,5.91,5.55,94,5.04,21.47,High,YouTube,4.259920634920634,4.259920634920634
5481,34,1.75,2.6,3.07,34,3.63,1.48,High,Twitter,0.40771349862258954,0.40771349862258954
5482,25,10.55,4.33,5.77,66,3.0,18.73,High,Twitter,6.243333333333333,6.243333333333333
5483,27,9.72,7.36,6.14,82,9.68,12.76,High,YouTube,1.3181818181818181,1.3181818181818181
5484,19,7.32,0.87,6.73,21,8.22,45.92,Low,YouTube,5.586374695863746,5.586374695863746
5485,46,1.92,6.58,3.6,19,7.24,13.6,High,Instagram,1.878453038674033,1.878453038674033
5486,33,4.01,0.99,4.09,99,9.54,42.17,Medium,Twitter,4.420335429769392,4.420335429769392
5487,31,4.27,1.45,6.68,82,2.83,99.95,Medium,YouTube,35.31802120141343,35.31802120141343
5488,40,7.17,1.39,6.95,109,8.72,50.83,Low,Twitter,5.829128440366972,5.829128440366972
5489,38,3.84,7.96,3.16,67,6.25,92.54,High,LinkedIn,14.806400000000002,14.806400000000002
5490,27,1.8,1.85,6.24,95,9.4,70.49,High,YouTube,7.498936170212765,7.498936170212765
5491,49,9.04,7.23,7.71,7,6.95,89.54,High,Instagram,12.883453237410073,12.883453237410073
5492,18,4.29,7.93,3.41,50,7.67,62.93,High,Instagram,8.204693611473273,8.204693611473273
5493,24,5.98,3.38,5.48,25,3.0,81.2,High,Twitter,27.066666666666666,27.066666666666666
5494,33,2.4,5.23,4.96,50,4.1,30.98,High,Twitter,7.55609756097561,7.55609756097561
5495,49,9.83,6.34,8.48,117,3.72,37.82,Low,Instagram,10.166666666666666,10.166666666666666
5496,29,7.22,3.44,4.11,64,7.25,96.07,Low,Twitter,13.25103448275862,13.25103448275862
5497,19,10.92,1.71,4.91,25,4.7,27.49,Medium,Instagram,5.848936170212766,5.848936170212766
5498,44,6.45,3.75,8.39,117,8.74,42.72,Medium,Snapchat,4.88787185354691,4.88787185354691
5499,30,11.36,6.29,4.98,46,2.91,65.46,Medium,Instagram,22.49484536082474,22.49484536082474
5500,43,10.81,6.36,6.19,42,8.16,39.85,High,Snapchat,4.883578431372549,4.883578431372549
5501,31,7.34,2.23,3.2,8,8.32,3.07,Low,LinkedIn,0.3689903846153846,0.3689903846153846
5502,27,11.27,1.81,8.91,34,6.65,79.43,Low,LinkedIn,11.944360902255639,11.944360902255639
5503,20,4.55,7.4,7.95,81,2.33,34.23,High,LinkedIn,14.690987124463518,14.690987124463518
5504,49,5.02,0.83,6.81,18,3.94,23.54,High,YouTube,5.974619289340102,5.974619289340102
5505,16,1.5,6.01,3.36,47,4.58,51.05,Low,Instagram,11.146288209606986,11.146288209606986
5506,47,7.48,0.85,3.45,79,5.19,1.83,Medium,Snapchat,0.35260115606936415,0.35260115606936415
5507,41,8.94,6.78,6.27,27,7.63,86.53,Medium,Snapchat,11.34076015727392,11.34076015727392
5508,32,9.51,7.29,4.71,2,4.05,26.87,Medium,Snapchat,6.634567901234568,6.634567901234568
5509,42,2.65,2.73,6.74,17,1.16,92.35,Medium,Instagram,79.61206896551724,79.61206896551724
5510,39,5.89,1.05,6.59,12,8.79,68.1,Medium,LinkedIn,7.747440273037543,7.747440273037543
5511,41,2.95,4.11,8.03,26,4.89,55.32,Medium,YouTube,11.312883435582823,11.312883435582823
5512,38,8.28,2.74,4.69,115,3.55,80.82,Low,Instagram,22.76619718309859,22.76619718309859
5513,37,2.74,3.63,6.47,39,8.37,99.33,High,YouTube,11.867383512544803,11.867383512544803
5514,19,10.95,5.49,7.66,38,8.91,25.87,Low,YouTube,2.9034792368125704,2.9034792368125704
5515,24,3.54,2.07,5.94,57,7.58,36.15,Low,YouTube,4.769129287598944,4.769129287598944
5516,19,4.21,3.18,7.98,56,4.19,48.96,High,Instagram,11.684964200477326,11.684964200477326
5517,22,10.36,6.37,3.79,23,3.08,54.41,Medium,LinkedIn,17.665584415584416,17.665584415584416
5518,38,6.04,5.33,7.4,92,7.42,55.74,Medium,LinkedIn,7.512129380053909,7.512129380053909
5519,17,1.26,2.95,8.66,118,1.52,55.35,High,Twitter,36.41447368421053,36.41447368421053
5520,39,6.44,5.48,4.99,21,4.52,83.0,Low,Snapchat,18.36283185840708,18.36283185840708
5521,46,1.93,6.24,5.2,50,7.83,41.06,High,Snapchat,5.243933588761175,5.243933588761175
5522,46,11.84,4.94,3.5,89,6.27,2.09,Low,LinkedIn,0.3333333333333333,0.3333333333333333
5523,49,7.47,2.3,6.85,83,7.6,87.69,High,Snapchat,11.538157894736843,11.538157894736843
5524,39,3.82,0.5,6.31,87,6.16,66.56,High,LinkedIn,10.805194805194805,10.805194805194805
5525,41,7.2,6.52,3.24,75,3.16,19.76,Low,YouTube,6.253164556962026,6.253164556962026
5526,31,1.85,6.67,7.51,81,5.35,3.93,Medium,Twitter,0.7345794392523365,0.7345794392523365
5527,28,9.8,5.73,7.98,110,7.96,32.26,Low,Snapchat,4.052763819095477,4.052763819095477
5528,30,11.18,1.07,8.44,75,3.07,13.32,Low,YouTube,4.3387622149837135,4.3387622149837135
5529,42,10.62,4.89,6.27,37,9.67,89.79,Medium,Snapchat,9.285418821096174,9.285418821096174
5530,19,4.76,6.66,5.72,95,2.83,28.51,Medium,Twitter,10.074204946996467,10.074204946996467
5531,31,4.58,3.42,8.26,60,1.13,70.86,Medium,Instagram,62.707964601769916,62.707964601769916
5532,45,1.39,1.99,5.39,48,8.0,66.14,Low,Twitter,8.2675,8.2675
5533,45,8.17,4.91,6.93,22,9.36,71.68,High,YouTube,7.658119658119659,7.658119658119659
5534,18,6.88,6.7,6.69,3,3.22,53.47,Medium,Twitter,16.6055900621118,16.6055900621118
5535,37,6.05,0.87,5.23,75,2.4,73.24,High,YouTube,30.516666666666666,30.516666666666666
5536,37,10.98,4.98,3.52,80,3.02,51.73,Low,Twitter,17.129139072847682,17.129139072847682
5537,27,2.85,5.32,3.13,84,6.65,38.38,Medium,Snapchat,5.771428571428571,5.771428571428571
5538,36,1.11,5.02,5.57,36,6.21,85.99,Low,Twitter,13.847020933977454,13.847020933977454
5539,19,1.81,5.38,5.89,92,6.59,46.41,High,Twitter,7.042488619119879,7.042488619119879
5540,46,3.46,5.24,7.94,5,1.07,57.24,Low,LinkedIn,53.495327102803735,53.495327102803735
5541,46,1.37,1.48,5.49,110,2.41,47.04,Medium,Twitter,19.518672199170123,19.518672199170123
5542,38,6.53,2.26,4.69,27,3.19,77.77,Medium,Snapchat,24.379310344827584,24.379310344827584
5543,35,4.45,5.14,5.77,7,7.27,54.44,Low,YouTube,7.488308115543329,7.488308115543329
5544,30,2.99,0.63,4.43,94,6.48,47.61,High,Instagram,7.347222222222221,7.347222222222221
5545,38,9.25,5.26,3.55,19,6.62,26.52,Low,Instagram,4.006042296072508,4.006042296072508
5546,43,3.25,5.49,3.68,15,6.14,91.24,Low,Instagram,14.859934853420196,14.859934853420196
5547,31,8.56,2.29,4.91,12,7.7,86.45,Medium,Instagram,11.227272727272727,11.227272727272727
5548,36,4.84,4.99,3.08,118,9.48,43.72,Medium,YouTube,4.611814345991561,4.611814345991561
5549,30,6.63,4.51,4.32,78,7.06,66.31,Medium,YouTube,9.392351274787536,9.392351274787536
5550,32,11.27,2.46,7.73,115,7.7,51.3,Low,Instagram,6.662337662337662,6.662337662337662
5551,28,1.41,3.97,4.41,61,6.47,18.44,Low,Twitter,2.850077279752705,2.850077279752705
5552,34,6.5,7.32,3.66,76,8.18,38.23,High,Twitter,4.67359413202934,4.67359413202934
5553,45,10.4,3.7,8.69,110,9.49,85.47,Low,LinkedIn,9.00632244467861,9.00632244467861
5554,33,7.47,5.22,6.73,65,6.45,79.95,Low,YouTube,12.395348837209303,12.395348837209303
5555,29,4.05,0.77,3.36,119,2.63,11.15,High,LinkedIn,4.239543726235742,4.239543726235742
5556,35,5.37,1.08,3.37,52,7.93,8.46,Medium,Snapchat,1.0668348045397227,1.0668348045397227
5557,34,8.48,1.11,6.67,83,6.86,85.5,Medium,YouTube,12.463556851311953,12.463556851311953
5558,22,10.8,6.34,6.24,27,9.4,90.03,High,Instagram,9.577659574468084,9.577659574468084
5559,19,1.45,3.13,3.41,17,3.45,30.13,High,Instagram,8.733333333333333,8.733333333333333
5560,49,1.79,2.21,4.35,6,9.73,35.58,High,LinkedIn,3.6567317574511815,3.6567317574511815
5561,17,4.58,6.1,8.57,20,5.97,34.24,Low,YouTube,5.73534338358459,5.73534338358459
5562,20,3.56,1.77,6.43,40,9.68,13.57,Medium,Twitter,1.4018595041322315,1.4018595041322315
5563,25,3.91,2.35,5.64,38,8.06,74.76,High,YouTube,9.275434243176178,9.275434243176178
5564,47,3.43,3.73,4.5,72,8.79,37.64,Low,LinkedIn,4.282138794084187,4.282138794084187
5565,28,3.15,2.99,3.8,107,3.91,83.79,Medium,LinkedIn,21.429667519181585,21.429667519181585
5566,20,2.44,4.89,5.42,9,2.97,87.97,Low,Instagram,29.619528619528616,29.619528619528616
5567,25,11.27,3.03,8.53,30,6.62,91.37,High,Instagram,13.802114803625377,13.802114803625377
5568,25,2.59,3.45,3.29,41,4.37,81.98,High,Snapchat,18.759725400457665,18.759725400457665
5569,42,3.25,6.97,8.95,76,9.87,79.1,High,LinkedIn,8.01418439716312,8.01418439716312
5570,36,3.71,7.13,4.25,68,5.46,45.5,High,Snapchat,8.333333333333334,8.333333333333334
5571,23,11.26,6.71,5.45,58,1.99,3.67,High,Snapchat,1.844221105527638,1.844221105527638
5572,16,9.31,6.99,3.27,117,5.49,12.09,High,Instagram,2.202185792349727,2.202185792349727
5573,43,9.69,4.77,6.51,103,5.82,53.56,Low,Twitter,9.20274914089347,9.20274914089347
5574,29,2.15,5.35,5.9,105,1.04,36.64,Medium,Instagram,35.23076923076923,35.23076923076923
5575,36,10.2,4.68,7.0,37,3.21,83.08,Medium,YouTube,25.881619937694705,25.881619937694705
5576,45,5.49,6.39,6.26,42,1.01,56.75,Medium,Twitter,56.18811881188119,56.18811881188119
5577,36,3.89,4.63,5.39,99,6.05,10.78,Low,LinkedIn,1.7818181818181817,1.7818181818181817
5578,24,7.33,1.33,7.43,1,3.63,48.37,Low,Twitter,13.325068870523415,13.325068870523415
5579,32,10.04,6.57,3.15,5,2.56,82.37,High,LinkedIn,32.17578125,32.17578125
5580,20,9.57,6.2,6.25,76,8.55,86.45,Medium,LinkedIn,10.11111111111111,10.11111111111111
5581,46,10.79,6.65,3.68,28,1.27,17.44,Low,Snapchat,13.73228346456693,13.73228346456693
5582,34,11.21,1.93,5.62,107,7.23,10.93,Low,YouTube,1.5117565698478561,1.5117565698478561
5583,48,3.62,2.54,7.75,77,6.16,39.31,Medium,Instagram,6.3814935064935066,6.3814935064935066
5584,28,5.66,2.72,3.85,29,7.94,7.49,Low,Snapchat,0.9433249370277078,0.9433249370277078
5585,29,1.16,4.31,8.61,88,2.19,72.91,High,Snapchat,33.29223744292237,33.29223744292237
5586,48,10.67,1.5,8.33,39,8.84,45.31,Medium,YouTube,5.125565610859729,5.125565610859729
5587,44,2.7,3.39,5.49,98,3.89,20.62,High,Instagram,5.300771208226221,5.300771208226221
5588,25,10.48,1.87,3.04,36,1.08,11.14,Low,Snapchat,10.314814814814815,10.314814814814815
5589,46,4.62,2.49,7.74,117,6.91,92.81,Low,Twitter,13.431259044862518,13.431259044862518
5590,21,5.05,5.8,8.29,6,8.73,5.26,Low,Instagram,0.6025200458190149,0.6025200458190149
5591,16,1.43,6.91,4.05,49,4.18,10.69,Medium,YouTube,2.5574162679425836,2.5574162679425836
5592,22,4.6,0.67,8.5,101,5.75,24.19,Low,Twitter,4.206956521739131,4.206956521739131
5593,42,10.77,4.74,8.48,17,4.71,10.37,Medium,Twitter,2.2016985138004244,2.2016985138004244
